path,proxy_type,license,credit,source,suggested_label,sha256,alt,query,kind,id
attention-proxies/hard_negative_down/hard_negative_down_p37811260.jpg,hard_negative_down,Pexels,Eduard Perez / Pexels,https://www.pexels.com/photo/37811260/,at_desk,50687cf6e2e5b3dfecd63ed2509cda99bb71e7acc64fa9ce85134a68c0fa392a,A student concentrating on writing during a class session in a warmly lit university classroom.,student writing notebook desk looking down,pexels,37811260
attention-proxies/hard_negative_down/hard_negative_down_p37812834.jpg,hard_negative_down,Pexels,Kari Alfonso / Pexels,https://www.pexels.com/photo/37812834/,at_desk,70a262b17e88707dbcad87fa3800d5ac3b3324a2805706e7c91b824b1f9152bc,"Two students writing notes in a classroom setting, focusing on study and education",student writing notebook desk looking down,pexels,37812834
attention-proxies/hard_negative_down/hard_negative_down_p37812837.jpg,hard_negative_down,Pexels,Kari Alfonso / Pexels,https://www.pexels.com/photo/37812837/,at_desk,5e5a79ca20c917533e7a518cfb0422c888b4b2ed88d1695afb4a45f5457a489b,"Two students engage in note-taking and reading during class, highlighting study focus and education.",student writing notebook desk looking down,pexels,37812837
attention-proxies/hard_negative_down/hard_negative_down_p37831181.jpg,hard_negative_down,Pexels,Eduard Perez / Pexels,https://www.pexels.com/photo/37831181/,at_desk,d4f44143d91512981f099cce15a9fe47dafe2a0d53b8e6133fc97976cee637d4,Black and white shot of a focused student writing notes in a classroom setting.,student writing notebook desk looking down,pexels,37831181
attention-proxies/hard_negative_down/hard_negative_down_p37851292.jpg,hard_negative_down,Pexels,Franco Solis / Pexels,https://www.pexels.com/photo/37851292/,at_desk,7d2d2462fc7c9f786e4a2ad2865d096aece7e277db219a18d8e6aae9bfeb2264,A young man with glasses intensely focused on writing in a notebook in a dim classroom.,student writing notebook desk looking down,pexels,37851292
attention-proxies/hard_negative_down/hard_negative_down_p38706028.jpg,hard_negative_down,Pexels,Mirko Meister / Pexels,https://www.pexels.com/photo/38706028/,at_desk,ee9134e830300b8db50c6e9792e3247816a1f47066b288dca01a71d3129a2624,"A child diligently writes in a notebook at school, focusing on learning tasks.",student writing notebook desk looking down,pexels,38706028
attention-proxies/hard_negative_down/hard_negative_down_p461069.jpg,hard_negative_down,Pexels,Pixabay / Pexels,https://www.pexels.com/photo/461069/,at_desk,b7f5b85aae2176007e301fd9405b9530770df7ecdfc9737c28c77362ba8e138a,"A woman writing in a notebook at a minimalist white desk indoors, emphasizing productivity.",student writing notebook desk looking down,pexels,461069
attention-proxies/hard_negative_down/hard_negative_down_p5212343.jpg,hard_negative_down,Pexels,Max Fischer / Pexels,https://www.pexels.com/photo/5212343/,at_desk,db5830307cfedda29784bb20e0002c57892391ee3897ec5ff64463af8a907557,Young student writing math equations in a notebook at school desk.,student writing notebook desk looking down,pexels,5212343
attention-proxies/hard_negative_down/hard_negative_down_p5212344.jpg,hard_negative_down,Pexels,Max Fischer / Pexels,https://www.pexels.com/photo/5212344/,at_desk,1f27121b72ddef635c002fc68db73625ee955895abc64f353fbbf4b3d242b935,Two students focused on writing notes in a bright classroom setting.,student writing notebook desk looking down,pexels,5212344
attention-proxies/hard_negative_down/hard_negative_down_p5303501.jpg,hard_negative_down,Pexels,Tima Miroshnichenko / Pexels,https://www.pexels.com/photo/5303501/,at_desk,1b929ddb0b21434713f5e8f513ba3bc96daaa11f3149298aa4f699addf9d80f7,A young boy diligently writing homework in a notebook at a wooden desk indoors.,student writing notebook desk looking down,pexels,5303501
attention-proxies/hard_negative_down/hard_negative_down_p5425608.jpg,hard_negative_down,Pexels,Anna Tarazevich / Pexels,https://www.pexels.com/photo/5425608/,at_desk,477ea08316d52f3fc599263e9e3d3b6293fca5d6b17975bd07162b56c7284fb1,A young man focused on handwriting notes in a notebook at a table.,student writing notebook desk looking down,pexels,5425608
attention-proxies/hard_negative_down/hard_negative_down_p5425617.jpg,hard_negative_down,Pexels,Anna Tarazevich / Pexels,https://www.pexels.com/photo/5425617/,at_desk,7b94cdbd270a2d7fb84aa8e3d41887e24e1035fc7269a0c0895cdf152c5f1bdd,"Young man in striped shirt writing notes indoors at a table, focused and engaged.",student writing notebook desk looking down,pexels,5425617
attention-proxies/hard_negative_down/hard_negative_down_p5905479.jpg,hard_negative_down,Pexels,Katerina Holmes / Pexels,https://www.pexels.com/photo/5905479/,at_desk,0edcdc2b3196287fcd003d2082093a5cf966b9c37a6b8921f32fa0bc58fb7a28,Content African American schoolboy sitting at desk and doing home assignment and writing in notebook,student writing notebook desk looking down,pexels,5905479
attention-proxies/hard_negative_down/hard_negative_down_p5905959.jpg,hard_negative_down,Pexels,Katerina Holmes / Pexels,https://www.pexels.com/photo/5905959/,at_desk,1ea9f462a6a7df43530aa0cb8ca62e4ec637653172c04895abca3f452317ff92,Crop unrecognizable schoolchildren sitting at wooden table and writing notes during lesson at school,student writing notebook desk looking down,pexels,5905959
attention-proxies/hard_negative_down/hard_negative_down_p6237967.jpg,hard_negative_down,Pexels,Monstera Production / Pexels,https://www.pexels.com/photo/6237967/,at_desk,1e7da8fdee2dda2efe8216b3d29238b23074ae39b47e313000f1ca82fdcdfeb2,Unrecognizable African American male with pen taking notes in workbook while sitting at table with textbook on blurred background during studying,student writing notebook desk looking down,pexels,6237967
attention-proxies/hard_negative_down/hard_negative_down_p6237991.jpg,hard_negative_down,Pexels,Monstera Production / Pexels,https://www.pexels.com/photo/6237991/,at_desk,56395854a88d218106193b7f3c614589d46c2ad8677a86d6f1d2dffa62502683,Puzzled African American male with hand on head writing notes in copybook while sitting at table with textbook in room with shabby walls,student writing notebook desk looking down,pexels,6237991
attention-proxies/hard_negative_down/hard_negative_down_p6345283.jpg,hard_negative_down,Pexels,https://kaboompics.com/ / Pexels,https://www.pexels.com/photo/6345283/,at_desk,dee26b656a8468bb8223182460a1ad20837351436c9778c841d171a5f7edf818,"Back view of man writing in notebook with a calculator, ideal for productivity themes.",student writing notebook desk looking down,pexels,6345283
attention-proxies/hard_negative_down/hard_negative_down_p6936012.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/6936012/,at_desk,513fb4525251084fdf23fedc8425e865228987609dd12c59b9709dc6e37eb61e,"A group of children focused on writing and studying in a classroom setting, emphasizing learning and education.",student writing notebook desk looking down,pexels,6936012
attention-proxies/hard_negative_down/hard_negative_down_p8005643.jpg,hard_negative_down,Pexels,https://kaboompics.com/ / Pexels,https://www.pexels.com/photo/8005643/,at_desk,d5cce1b923dd781c775c07b003c058b2706ec8c8cd82e69eea698e1c3a9ccc0b,"Teenager writing in notebook at home desk, working on school assignments with focus.",student writing notebook desk looking down,pexels,8005643
attention-proxies/hard_negative_down/hard_negative_down_p8419171.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/8419171/,at_desk,56b134cfc09c3a7cd28c0d0c1ab2cb742eb2959e0187e7a798adb4d5077cb74f,Teen girl with vibrant hair focused on writing in a bright classroom setting.,student writing notebook desk looking down,pexels,8419171
attention-proxies/hard_negative_down/hard_negative_down_p8423070.jpg,hard_negative_down,Pexels,Pavel Danilyuk / Pexels,https://www.pexels.com/photo/8423070/,at_desk,bc34eaef42e84aa1820326df50978001683698cb5323c3900431a74d0cfaa825,"A young girl focused on homework, writing in a notebook in a classroom setting.",student writing notebook desk looking down,pexels,8423070
attention-proxies/hard_negative_down/hard_negative_down_p8499500.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/8499500/,at_desk,efe8958715298003da19ca52a357c15aec5bb722b29f9acaa588c5e0083e70ce,A young boy wearing glasses writing in a notebook at a school desk.,student writing notebook desk looking down,pexels,8499500
attention-proxies/hard_negative_down/hard_negative_down_p8499635.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/8499635/,at_desk,b8541fd346274ead652002d80c0521e2e8be0cdef7b9cae119a59af8e17c6ade,"A female teacher writes at her desk in a colorful classroom, focused on her work.",student writing notebook desk looking down,pexels,8499635
attention-proxies/hard_negative_down/hard_negative_down_p8500288.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/8500288/,at_desk,dce4cd92c800b6413de6ba74c217287805463c02f3ad8e8d5edfc738368234c0,"Boy in a classroom writing in notebook, focused on assignment at desk.",student writing notebook desk looking down,pexels,8500288
attention-proxies/hard_negative_down/hard_negative_down_p8500358.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/8500358/,at_desk,c407c4f24cd0a8d0284c2cda9d368e5d79fbf1c6107d71e62e27d8c95b0c3ebe,"Focused young girl writing in her notebook in a classroom setting, showcasing learning and education.",student writing notebook desk looking down,pexels,8500358
attention-proxies/hard_negative_down/hard_negative_down_p8500425.jpg,hard_negative_down,Pexels,RDNE Stock project / Pexels,https://www.pexels.com/photo/8500425/,at_desk,3d3a3432a96ef22c986b7e9a202f75264b588f906f16040a2d652314113307d0,Young students engaged in writing activities during a classroom session.,student writing notebook desk looking down,pexels,8500425
attention-proxies/hard_negative_down/hard_negative_down_p8617947.jpg,hard_negative_down,Pexels,Yan Krukau / Pexels,https://www.pexels.com/photo/8617947/,at_desk,92c9ce93dd70104e88f6243a7c68feade2c4fb6dab29335ab82f3760f2f95462,A young girl sits at a desk writing attentively in a classroom setting.,student writing notebook desk looking down,pexels,8617947
attention-proxies/hard_negative_down/hard_negative_down_p8618018.jpg,hard_negative_down,Pexels,Yan Krukau / Pexels,https://www.pexels.com/photo/8618018/,at_desk,b09365f3a8ec66311aaad40e2055b94f6c37f8bf61f5669314009ced08bf347e,"Young girl concentrating on writing in a classroom environment, showcasing education and learning.",student writing notebook desk looking down,pexels,8618018
attention-proxies/hard_negative_down/hard_negative_down_p8618022.jpg,hard_negative_down,Pexels,Yan Krukau / Pexels,https://www.pexels.com/photo/8618022/,at_desk,23bcc3ff17c58e1b89653e686de1822376e2c540fc45bdd2bd30a70be85ceb41,"A young boy with glasses sits at a desk, writing in a notebook in a classroom.",student writing notebook desk looking down,pexels,8618022
attention-proxies/hard_negative_down/hard_negative_down_p9159388.jpg,hard_negative_down,Pexels,Mikhail Nilov / Pexels,https://www.pexels.com/photo/9159388/,at_desk,dfcc9b68005c193bad3bd1a78c9013786c3c4e0068f5e7635c68f44d74c5ce5b,"Young woman sitting at a desk writing, with natural light streaming through a window.",student writing notebook desk looking down,pexels,9159388
attention-proxies/hard_negative_down/hard_negative_down_p9489781.jpg,hard_negative_down,Pexels,Yaroslav Shuraev / Pexels,https://www.pexels.com/photo/9489781/,at_desk,4229542e50d4d993daa1c3294740c1a60f6f3d134efc631edd79053ef9611e87,Woman writing notes at a wooden table in a library with warm light and books around.,student writing notebook desk looking down,pexels,9489781
attention-proxies/hard_negative_down/hard_negative_down_p9872280.jpg,hard_negative_down,Pexels,Ron Lach / Pexels,https://www.pexels.com/photo/9872280/,at_desk,ba2fa9eb1a8ae1f6927b9d4abf3bebd41b45a1c6b7a299f90087bcd1297a3d38,"Two children writing in notebooks and reading books indoors, focused on learning together.",student writing notebook desk looking down,pexels,9872280
attention-proxies/hard_negative_down/hard_negative_down_wm6608805.jpg,hard_negative_down,Public domain,Moshe Pridan / Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AUlpan_1955.jpg,at_desk,14c8a9947f06e5500ce25673cdb64fac2169fc7d0c28381a3f1fb34556f1665d,Original Description: RESIDENTS OF DIMONA STUDY HEBREW AFTER WORK. TEACHER IS FROM TEL AVIV AND NOW LIVES IN DIMONA.,person handwriting studying,wikimedia,6608805
attention-proxies/webcam_angle/webcam_angle_p12911737.jpg,webcam_angle,Pexels,Mizuno K / Pexels,https://www.pexels.com/photo/12911737/,at_desk,739660fea026df739e3ee58ec1a4942430140908175774fe218a600f8dfd3526,"Smiling woman engaged in a video call on a laptop, sitting at a desk with books and plants.",webcam video call person laptop,pexels,12911737
attention-proxies/webcam_angle/webcam_angle_p13929795.jpg,webcam_angle,Pexels,Mizuno K / Pexels,https://www.pexels.com/photo/13929795/,at_desk,0f1f9124bb3d65c533165e81ef09f65b17bf75863ef07b7820eede7e4431f464,"Happy woman vlogging with a laptop and smartphone setup, creating content indoors.",webcam video call person laptop,pexels,13929795
attention-proxies/webcam_angle/webcam_angle_p3783839.jpg,webcam_angle,Pexels,Andrea Piacquadio / Pexels,https://www.pexels.com/photo/3783839/,at_desk,fc0e4c93aceb88bd11561c7f6b50f0b770b44697ec771fdecfb1da51a1d50d70,A cheerful woman engaged with her laptop in a cozy indoor setting.,webcam video call person laptop,pexels,3783839
attention-proxies/webcam_angle/webcam_angle_p39191077.jpg,webcam_angle,Pexels,Vitaly Gariev / Pexels,https://www.pexels.com/photo/39191077/,at_desk,fa70b3462d72ee5de7dc3591b724b97032d1a52c142bdc00bd3d18faebe2bcc5,Senior couple enjoying a video call with family members on a laptop in a cozy living room.,webcam video call person laptop,pexels,39191077
attention-proxies/webcam_angle/webcam_angle_p39192374.jpg,webcam_angle,Pexels,Vitaly Gariev / Pexels,https://www.pexels.com/photo/39192374/,at_desk,14416fc3082b650e9da7f5c164d6fc1bce74f7b88f9e89c55cd06d5cac5ec85e,"Doctor engaged in a video call with patient, discussing health online.",webcam video call person laptop,pexels,39192374
attention-proxies/webcam_angle/webcam_angle_p4031707.jpg,webcam_angle,Pexels,Edward Jenner / Pexels,https://www.pexels.com/photo/4031707/,at_desk,b33caffec535017045bcd1f106071f81bf047812d4ccd756dc66aa52282efe41,"A person having a video call on a laptop, indoors, showcasing digital communication.",webcam video call person laptop,pexels,4031707
attention-proxies/webcam_angle/webcam_angle_p4226140.jpg,webcam_angle,Pexels,Anna Shvets / Pexels,https://www.pexels.com/photo/4226140/,at_desk,5fe3d9c343c10b6d9647e3bbd481e414686c60563858abfac4cf39784ecf91a5,"A woman engaging in a video conference using a laptop at home, taking notes.",webcam video call person laptop,pexels,4226140
attention-proxies/webcam_angle/webcam_angle_p4226256.jpg,webcam_angle,Pexels,Anna Shvets / Pexels,https://www.pexels.com/photo/4226256/,at_desk,d5a0527e9d65a1ae74b45a7975c85733be7f3a2c686aef8573dfc036b97bfe94,"Woman participating in a virtual meeting, taking notes during a video conference on a laptop.",webcam video call person laptop,pexels,4226256
attention-proxies/webcam_angle/webcam_angle_p4226261.jpg,webcam_angle,Pexels,Anna Shvets / Pexels,https://www.pexels.com/photo/4226261/,at_desk,7e040ad7a905220dc4bcac40546498c8fc3c6b58c0b3fc8b32f850237ffec087,"A woman engaged in a video conference call, taking notes during a professional meeting.",webcam video call person laptop,pexels,4226261
attention-proxies/webcam_angle/webcam_angle_p5700183.jpg,webcam_angle,Pexels,Alex Green / Pexels,https://www.pexels.com/photo/5700183/,at_desk,3354d2ddb00409d46951d8086efbe4851e5b0de42db9b49bd233b05566a9922d,Angry African American couple having video call via modern netbook and arguing in misunderstanding,webcam video call person laptop,pexels,5700183
attention-proxies/webcam_angle/webcam_angle_p5708413.jpg,webcam_angle,Pexels,Tima Miroshnichenko / Pexels,https://www.pexels.com/photo/5708413/,at_desk,7413ccf096b4603625376da3acb858d0d7db215e143326d9ce17bd6a85d4993b,"An elderly man sitting on a couch indoors, using a laptop for a video call at night.",webcam video call person laptop,pexels,5708413
attention-proxies/webcam_angle/webcam_angle_p5905961.jpg,webcam_angle,Pexels,Katerina Holmes / Pexels,https://www.pexels.com/photo/5905961/,at_desk,e38b7bca907d2eb460beca21f5b571f31b0baa9c240d8a2d579768e170ec5443,Crop anonymous African American kid sitting at table with modern laptop and listening to female teacher explaining lesson during coronavirus pandemic,webcam video call person laptop,pexels,5905961
attention-proxies/webcam_angle/webcam_angle_p5917730.jpg,webcam_angle,Pexels,Jack Sparrow / Pexels,https://www.pexels.com/photo/5917730/,at_desk,78ec6edcdc00125cb4033d5fb1d613d5cdd8ef8bb8a65003a678db0be643938c,"A man participates in an online business meeting via laptop in a warm, cozy coffee shop setting.",webcam video call person laptop,pexels,5917730
attention-proxies/webcam_angle/webcam_angle_p5917841.jpg,webcam_angle,Pexels,Jack Sparrow / Pexels,https://www.pexels.com/photo/5917841/,at_desk,64fe09384c9ed51e3243cbba0eeba1c62b9369a28bb11da0f8fd8cc2133ce18a,A businesswoman in a cafe using a laptop for an online video conference call.,webcam video call person laptop,pexels,5917841
attention-proxies/webcam_angle/webcam_angle_p6267021.jpg,webcam_angle,Pexels,Antoni Shkraba / Pexels,https://www.pexels.com/photo/6267021/,at_desk,16ebc9208388e54e69b1cbb16abfd24fa85df580efd96245b5881b5593527dd0,"Woman teacher teaching online from home office with laptop and smartphone, surrounded by books.",webcam video call person laptop,pexels,6267021
attention-proxies/webcam_angle/webcam_angle_p6285269.jpg,webcam_angle,Pexels,Gustavo Fring / Pexels,https://www.pexels.com/photo/6285269/,at_desk,508a915940218e9995cb2cad56415417fcc062f5f3f4193bc74f57ed1dded644,Smiling man wearing headphones having a video call on a laptop in a home office setting.,webcam video call person laptop,pexels,6285269
attention-proxies/webcam_angle/webcam_angle_p6285275.jpg,webcam_angle,Pexels,Gustavo Fring / Pexels,https://www.pexels.com/photo/6285275/,at_desk,e66d7cb940b15342d098bec4906375047bfb5d7a9d0dfea3a5c869b6496ed2ac,A man enthusiastically raises his arms while working remotely from home on a laptop with headphones.,webcam video call person laptop,pexels,6285275
attention-proxies/webcam_angle/webcam_angle_p6321233.jpg,webcam_angle,Pexels,cottonbro studio / Pexels,https://www.pexels.com/photo/6321233/,at_desk,f07834bc596dcf9bdceed1cbdcac8a307a03e7d3f83bf15b1e0145c89293e5e3,Young man in a yellow hoodie using sign language while working on a laptop indoors.,webcam video call person laptop,pexels,6321233
attention-proxies/webcam_angle/webcam_angle_p6321235.jpg,webcam_angle,Pexels,cottonbro studio / Pexels,https://www.pexels.com/photo/6321235/,at_desk,c57e98388c9b83293c3d254c3f8beca248bf686c8e6a0e064a9b68c5dcebe3ca,Overhead view of man in yellow sweater video calling on laptop from a marble table.,webcam video call person laptop,pexels,6321235
attention-proxies/webcam_angle/webcam_angle_p6321241.jpg,webcam_angle,Pexels,cottonbro studio / Pexels,https://www.pexels.com/photo/6321241/,at_desk,2405ff56357856f743dff2a7460add7216d79777c5274083638e10be1bf6f63c,Man in yellow hoodie participating in a virtual meeting using a laptop on a marble table.,webcam video call person laptop,pexels,6321241
attention-proxies/webcam_angle/webcam_angle_p6325952.jpg,webcam_angle,Pexels,Vanessa Garcia / Pexels,https://www.pexels.com/photo/6325952/,at_desk,2ed0781c6d646ffa2d2ba6f525e30ab13e91e122465ddd26a0e6aa219df2cc8c,"Instructor teaching math online using laptop and webcam, engaging students in a virtual classroom.",webcam video call person laptop,pexels,6325952
attention-proxies/webcam_angle/webcam_angle_p6325955.jpg,webcam_angle,Pexels,Vanessa Garcia / Pexels,https://www.pexels.com/photo/6325955/,at_desk,72a9371fb17f5fb4292a90c1f5a7b79a6e10bf716d7e3710f778dc4b6e1616e6,A man conducting an online teaching session using a laptop and smartphone on a tripod.,webcam video call person laptop,pexels,6325955
attention-proxies/webcam_angle/webcam_angle_p6585017.jpg,webcam_angle,Pexels,Artem Podrez / Pexels,https://www.pexels.com/photo/6585017/,at_desk,3c492e84f0f62b015b3be04dcf875c2ceb10e27f0d3dbb4087855bba41f9503d,Casually dressed man using a laptop near a cozy fireplace indoors.,webcam video call person laptop,pexels,6585017
attention-proxies/webcam_angle/webcam_angle_p6937685.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937685/,at_desk,cc39b330f11fb675bf3fb10e83c5d668f4bcfa2d4fb5079f901fc0d4b83aae51,"Man in striped shirt waving at laptop during a video call, in a cozy home office.",webcam video call person laptop,pexels,6937685
attention-proxies/webcam_angle/webcam_angle_p6937689.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937689/,at_desk,b7112ee32be81228ea84cafc1e9d0a94a9ac0c7d1425524e379fb21a9d781599,"Smiling man in striped shirt waving at laptop during a video call, indoors.",webcam video call person laptop,pexels,6937689
attention-proxies/webcam_angle/webcam_angle_p6937715.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937715/,at_desk,3e2c715b24e174062a1df3f86a1959b132d7d2e04ce5675d802c3a3d117f980b,Woman using a laptop for a video call while sitting indoors at a wooden table.,webcam video call person laptop,pexels,6937715
attention-proxies/webcam_angle/webcam_angle_p6937748.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937748/,at_desk,4b35240e501c9239dd6c9026e2c33a28fe42668e0c9d6bcfa95b01fee54ba7e6,Smiling man with traditional cap waves during a video call from home office.,webcam video call person laptop,pexels,6937748
attention-proxies/webcam_angle/webcam_angle_p6937836.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937836/,at_desk,a517fe5c0e80c65a9fe7fb9186f4450a648b69553630830052b48dcf4540eb63,"Blonde-haired man engaged in a video call, sitting indoors with a laptop.",webcam video call person laptop,pexels,6937836
attention-proxies/webcam_angle/webcam_angle_p6937837.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937837/,at_desk,900ef0e431c1418f7f7a34fc63efc8b77ca948747406b86b2e879236295618f9,"A person engages in a video call on their laptop in a relaxed home setting, fostering remote communication.",webcam video call person laptop,pexels,6937837
attention-proxies/webcam_angle/webcam_angle_p6937842.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937842/,at_desk,501d7dcefef65fcd27713e6a2a97189106d54a60f6441619856cc2741422a7e7,A person participating in a video call on a laptop at home with houseplants in the background.,webcam video call person laptop,pexels,6937842
attention-proxies/webcam_angle/webcam_angle_p6937870.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937870/,at_desk,74343a7ae74edcb5e25a68a4f164e02283163dade2f1d9d7553ea129951fef72,An adult man in a suit engages in a video call while sitting on a sofa indoors.,webcam video call person laptop,pexels,6937870
attention-proxies/webcam_angle/webcam_angle_p6937944.jpg,webcam_angle,Pexels,Diva Plavalaguna / Pexels,https://www.pexels.com/photo/6937944/,at_desk,46bb1134b09bee7a552ec04803b5d80f98c54b7b7eb414af86910d053455be62,"A man participates in an online video conference call from home using his laptop, fostering remote communication.",webcam video call person laptop,pexels,6937944
